"Level";"Name";"Type";"Cast Time";"Range";"Components";"Duration";"Description";"Source"
"6";"Eyebite";"6th level Necromancy";"1 action";"Self";"V, S";"Concentration, up to 1 minute";"For the spell's duration, your eyes become an inky void imbued with dread power. One creature of your choice within 60 feet of you that you can see must succeed on a Wisdom saving throw or be affected by one of the following effects of your choice for the duration. On each of your turns until the spell ends, you can use your action to target another creature but can't target a creature again if it has succeeded on a saving throw against this casting of <i>eyebite</i>.<br> <b>Asleep</b>: The target falls unconscious. It wakes up if it takes any damage or if another creature uses its action to shake the sleeper awake.<br> <b>Panicked</b>: The target is frightened of you. On each of its turns, the frightened creature must take the Dash action and move away from you by the safest and shortest available route, unless there is nowhere to move. If the target moves to a place at least 60 feet away from you where it can no longer see you, this effect ends.<br> <b>Sickened</b>: The target has disadvantage on attack rolls and ability checks. At the end of each of its turns, it can make another Wisdom saving throw. If it succeeds, the effect ends. ";"Sorcerer"
"6";"Globe of Invulnerability";"6th level Abjuration";"1 action";"Self (10-foot radius)";"V, S, M";"Concentration, up to 1 minute";"(a glass or crystal bead that shatters when the spell ends)An immobile, faintly shimmering barrier springs into existence in a 10-foot radius around you and remains for the duration.<br> Any spell of 5th level or lower cast from outside the barrier can't affect creatures or objects within it, even if the spell is cast using a higher level spell slot. Such a spell can target creatures and objects within the barrier, but the spell has no effect on them. Similarly, the area within the barrier is excluded from the areas affected by such spells.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 7th level or higher, the barrier blocks spells of one level higher for each slot level above 6th. ";"Sorcerer"
"6";"Investiture of Flame";"6th level Transmutation";"1 action";"Self";"V, S";"Concentration, up to 10 minutes";"Flames race across your body, shedding bright light in a 30-foot radius and dim light for an additional 30 feet for the spell's duration. The flames don't harm you. Until the spell ends, you gain the following benefits:<br> • You are immune to fire damage and have resistance to cold damage.<br> • Any creature that moves within 5 feet of you for the first time on a turn or ends its turn there takes 1d10 fire damage.<br> • You can use your action to create a line of fire 15 feet long and 5 feet wide extending from you in a direction you choose. Each creature in the line must make a Dexterity saving throw. A creature takes 4d8 fire damage on a failed save, or half as much damage on a successful one.";"Sorcerer (XGE)"
"6";"Investiture of Ice";"6th level Transmutation";"1 action";"Self";"V, S";"Concentration, up to 10 minutes";"Until the spell ends, ice rimes your body, and you gain the following benefits:<br> • You are immune to cold damage and have resistance to fire damage.<br> • You can move across difficult terrain created by ice or snow without spending extra movement.<br> • The ground in a 10-foot radius around you is icy and is difficult terra in for creatures other than you. The radius moves with you.<br> • You can use your action to create a 15-foot cone of freezing wind extending from your outstretched hand in a direction you choose. Each creature in the cone must make a Constitution saving throw. A creature takes 4d6 cold damage on a failed save, or half as much da mage on a successful one. A creature that fails its save against this effect has its speed halved until the start of your next turn.";"Sorcerer (XGE)"
"6";"Investiture of Stone";"6th level Transmutation";"1 action";"Self";"V, S";"Concentration, up to 10 minutes";"Until the spell ends, bits of rock spread across your body, and you gain the following benefits:<br> • You have resistance to bludgeoning, piercing, and slashing damage from nonmagical attacks.<br> • You can use your action to create a small earthquake on the ground in a 15-foot radius centered on you. Other creatures on that ground must succeed on a Dexterity saving throw or be knocked prone.<br> • You can move across difficult terrain made of earth or stone without spending extra movement. You can move through solid earth or stone as if it was air and without destabilizing it, but you can't end your movement there. If you do so, you are ejected to the nearest unoccupied space, this spell ends, and you are stunned until the end of your next turn.";"Sorcerer (XGE)"
"6";"Investiture of Wind";"6th level Transmutation";"1 action";"Self";"V, S";"Concentration, up to 10 minutes";"Until the spell ends, wind whirls around you, and you gain the following benefits:<br>  • Ranged weapon attacks made against you have disadvantage on the attack roll.<br> • You gain a flying speed of 60 feet. If you are still flying when the spell ends, you fall, unless you can somehow prevent it.<br> • You can use your action to create a 15-foot cube of swirling wind centered on a point you can see within 60 feet ofyou. Each creature in that area must make a Constitution saving throw. A creature takes 2d10 bludgeoning damage on a failed save, or half as much damage on a successful one. If a Large or smaller creature fails the save, that creature is also pushed up to 10 feet away from the center of the cube.";"Sorcerer (XGE)"
"6";"Mass Suggestion";"6th level Enchantment ";"1 action";"60 feet";"V, M";"24 hours";"(a snake's tongue and either a bit of honeycomb or a drop of sweet oil)You suggest a course of activity (limited to a sentence or two) and magically influence up to twelve creatures of your choice that you can see within range and that can hear and understand you. Creatures that can't be charmed are immune to this effect. The suggestion must be worded in such a manner as to make the course of action sound reasonable. Asking the creature to stab itself, throw itself onto a spear, immolate itself, or do some other obviously harmful act automatically negates the effect of the spell.<br> Each target must make a Wisdom saving throw. On a failed save, it pursues the course of action you described to the best of its ability. The suggested course of action can continue for the entire duration. If the suggested activity can be completed in a shorter time, the spell ends when the subject finishes what it was asked to do.<br> You can also specify conditions that will trigger a special activity during the duration. For example, you might suggest that a group of soldiers give all their money to the first beggar they meet. If the condition isn't met before the spell ends, the activity isn't performed.<br> If you or any of your companions damage a creature affected by this spell, the spell ends for that creature.<br> <b>At Higher Levels</b>: When you cast this spell using a 7th-level spell slot, the duration is 10 days. When you use an 8th-level spell slot, the duration is 30 days. When you use a 9th-level spell slot, the duration is a year and a day. ";"Sorcerer"
"6";"Mental Prison";"6th level Illusion";"1 action";"60 feet";"S";"Concentration, up to 1 minute";"You attempt to bind a creature within an illusory cell that only it perceives. One creature you can see within range must make an Intelligence saving throw. The target succeeds automatically if it is immune to being charmed. On a successful save, the target takes 5d10 psychic damage, and the spell ends. On a failed save, the target takes 5d10 psychic damage, and you make the area immediately around the target's space appear dangerous to it in some way. You might cause the target to perceive itself as being surrounded by fire, floating razors, or hideous maws filled with dripping teeth. Whatever form the illusion takes, the target can't see or hear anything beyond it and is restrained for the spell's duration. If the target is moved out of the illusion, makes a melee attack through it, or reaches any part of its body through it, the target takes 10d10 psychic damage, and the spell ends.";"Sorcerer (XGE)"
"6";"Move Earth";"6th level Transmutation";"1 action";"120 feet";"V, S, M";"Concentration, up to 2 hours";"(an iron blade and a small bag containing a mixture of soils - clay, loam, and sand)Choose an area of terrain no larger than 40 feet on a side within range. You can reshape dirt, sand, or clay in the area in any manner you choose for the duration. You can raise or lower the area's elevation, create or fill in a trench, erect or flatten a wall, or form a pillar. The extent of any such changes can't exceed half the area's largest dimension. So, if you affect a 40-foot square, you can create a pillar up to 20 feet high, raise or lower the square's elevation by up to 20 feet, dig a trench up to 20 feet deep, and so on. It takes 10 minutes for these changes to complete.<br> At the end of every 10 minutes you spend concentrating on the spell, you can choose a new area of terrain to affect.<br> Because the terrain's transformation occurs slowly, creatures in the area can't usually be trapped or injured by the ground's movement.<br> This spell can't manipulate natural stone or stone construction. Rocks and structures shift to accommodate the new terrain. If the way you shape the terrain would make a structure unstable, it might collapse.<br> Similarly, this spell doesn't directly affect plant growth. The moved earth carries any plants along with it. ";"Sorcerer"
"6";"Scatter";"6th level Conjuration";"1 action";"30 feet";"V";"Instantaneous";"The air quivers around up to five creatures of your choice that you can see within range. An unwilling creature must succeed on a Wisdom saving throw to resist this spell. You teleport each affected target to an unoccupied space that you can see within 120 feet of you. That space must be on the ground or on a floor.";"Sorcerer (XGE)"
"6";"Sunbeam";"6th level Evocation";"1 action";"Self (60-foot line)";"V, S, M";"Concentration, up to 1 minute";"(a magnifying glass)A beam of brilliant light flashes out from your hand in a 5-foot-wide, 60-foot-line. Each creature in the line must make a Constitution saving throw. On a failed save, a creature takes 6d8 radiant damage and is blinded until your next turn. On a successful save, it takes half as much damage and isn't blinded by this spell. Undead and oozes have disadvantage on this saving throw.<br> You can create a new line of radiance as your action on any turn until the spell ends.<br> For the duration, a mote of brilliant radiance shines in your hand. It sheds bright light in a 30-foot radius and dim light for an additional 30 feet. The light is sunlight. ";"Sorcerer"
"6";"Tasha's Otherworldly Guise";"6th-level transmutation";"1 bonus action";"Self";"V, S, M";"Concentration, up to 1 minute";"(an object engraved with a symbol of the Outer Planes, worth at least 500 gp)Uttering an incantation, you draw on the magic of the Lower Planes or Upper Planes (your choice) to transform yourself. You gain the following benefits until the spell ends:<br>-You are immune to fire and poison damage (Lower Planes) or radiant and necrotic damage (Upper Planes).<br>-You are immune to the poisoned condition (Lower Planes) or the charmed condition (Upper Planes).<br>-Spectral wings appear on your back, giving you a flying speed of 40 feet.<br>-You have a +2 bonus to AC.<br>-All your weapon attacks are magical, and when you make a weapon attack, you can use your spell casting ability modifier instead of Strength or Dexterity for the attack and damage rolls.<br>-You can attack twice, instead of once, when you take the Attack action on your turn. You ignore this benefit if you already have a feature, like Extra Attack, that lets you attack more than once when you take the Attack action on your turn.";"Sorcerer (TCE)"
"6";"True Seeing";"6th level Divination";"1 action";"Touch";"V, S, M";"1 hour";"(an ointment for the eyes that costs 25 gp, is made from mushroom powder, saffron, and fat, and is consumed by the spell)This spell gives the willing creature you touch the ability to see things as they actually are. For the duration, the creature has truesight, notices secret doors hidden by magic, and can see into the Ethereal Plane, all out to a range of 120 feet.";"Sorcerer"
"6";"Flesh to Stone";"6th level Transmutation";"1 action";"60 feet";"V, S, M";"Concentration, up to 1 minute";"(a pinch of lime, water, and earth)You attempt to turn one creature that you can see within range into stone. If the targets body is made of flesh, the creature must make a Constitution saving throw. On a failed save, it is restrained as its flesh begins to harden. On a successful save, the creature isn't affected.<br> A creature restrained by this spell must make another Constitution saving throw at the end of each of its turns. If it successfully saves against this spell three times, the spell ends. If it fails saves three times, it is turned to stone and subjected to the petrified condition for the duration. The successes and failures don't need to be consecutive, keep track of both until the target collects three of a kind.<br> If the creature is physically broken while petrified, it suffers from similar deformities if it reverts to its original state.<br> If you maintain your concentration on this spell for the entire possible duration, the creature is turned to stone until the effect is removed. ";"Sorcerer (TCE)"
"6";"Otiluke's Freezing Sphere";"6th level Evocation";"1 action";"300 feet";"V, S, M";"Instantaneous";"(a small crystal sphere)A frigid globe of cold energy streaks from your fingertips to a point of your choice within range, where it explodes in a 60-foot-radius sphere. Each creature within the area must make a Constitution saving throw. On a failed save, a creature takes 10d6 cold damage. On successful save, it takes half as much damage.<br> If the globe strikes a body of water or a liquid that is principally water (not including water-based creatures), it freezes the liquid to a depth of 6 inches over an area 30 feet square. This ice lasts for 1 minute. Creatures that were swimming on the surface of frozen water are trapped in the ice. A trapped creature can use an action to make a Strength check against your spell save DC to break free.<br> You can refrain from firing the globe after completing the spell, if you wish. A small globe about the size of a sling stone, cool to the touch, appears in your hand. At any time, you or a creature you give the globe to can throw the globe (to a range of 40 feet) or hurl it with a sling (to the sling's normal range). It shatters on impact, with the same effect as the normal casting of the spell. You can also set the globe down without shattering it. After 1 minute, if the globe hasn't already shattered, it explodes.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 7th level or higher, the damage increases by 1d6 for each slot level above 6th ";"Sorcerer (TCE)"
"7";"Crown of Stars";"7th level Evocation";"1 action";"Self";"V, S";"1 hour";"Seven star-like motes of light appear and orbit your head until the spell ends. You can use a bonus action to send one of the motes streaking toward one creature or object within 120 feet of you. When you do so, make a ranged spell attack. On a hit, the target takes 4d12 radiant damage. Whether you hit or miss, the mote is expended. The spell ends early if you expend the last mote.<br> If you have four or more motes remaining, they shed bright light in a 30-foot radius and dim light for an additional 30 feet. If you have one to three motes remaining, they shed dim light in a 30-foot radius.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 8th level or higher, the number of motes created increases by two for each slot level above 7th.";"Sorcerer (XGE)"
"7";"Delayed Blast Fireball";"7th level Evocation";"1 action";"150 feet";"V, S, M";"Concentration, up to 1 minute";"(a tine ball of bat guano and sulfur)A beam of yellow light flashes from your pointing finger, then condenses to linger at a chosen point within range as a glowing bead for the duration. When the spell ends, either because your concentration is broken or because you decide to end it, the bead blossoms with a low roar into an explosion of flame that spreads around corners. Each creature in a 20-foot-radius sphere centered on that point must make a Dexterity saving throw. A creature takes fire damage equal to the total accumulated damage on a failed save, or half as much damage on a successful one.<br> The spell's base damage is 12d6. If at the end of your turn the bead has not yet detonated, the damage increases by 1d6.<br> If the glowing bead is touched before the interval has expired, the creature touching it must make a Dexterity saving throw. On a failed save, the spell ends immediately, causing the bead to erupt in flame. On a successful save, the creature can throw the bead up to 40 feet. When it strikes a creature or a solid object, the spell ends, and the bead explodes.<br> The fire damages objects in the area and ignites flammable objects that aren't being worn or carried.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 8th level or higher, the base damage increases by 1d6 for each slot level above 7th. ";"Sorcerer"
"7";"Dream of the Blue Veil";"7th-level conjuration";"10 minutes";"20 feet";"V, S, M";"6 hours";"(a magic item or a willing creature from the destination world)You and up to eight willing creatures within range fall unconscious for the spells' duration and experience visions of another world on the Material Plane, such as Oerth, Toril, Krynn, or Eberron. If the spell reaches its full duration, the visions conclude with each of you encountering and pulling back a mysterious blue curtain. The spell then ends with you mentally and physically transported to the world that was in the visions.<br>To cast this spell, you must have a magic item that originated on the world you wish to reach, and you must be aware of the world's existence, even if you don't know the world's name. Your destination in the other world is a safe location within 1 mile of where the magic item was created. Alternatively, you can cast the spell if one of the affected creatures was born on the other world, which causes your destination to be a safe location within 1 mile of where that creature was born.<br>The spell ends early on a creature if that creature takes any damage, and the creature isn't transported. If you take any damage, the spell ends for you and all other creatures, with none of you being transported.";"Sorcerer (TCE)"
"7";"Etherealness";"7th level Transmutation";"1 action";"Self";"V, S";"Up to 8 hours";"You step into the border regions of the Ethereal Plane, in the area where it overlaps with your current plane. You remain in the Border Ethereal for the duration or until you use your action to dismiss the spell. During this time, you can move in any direction. If you move up or down, every foot of movement costs an extra foot. You can see and hear the plane you originated from, but everything there looks gray, and you can't see anything more than 60 feet away.<br> While on the Ethereal Plane, you can only affect and be affected by other creatures on that plane. Creatures that aren't on the Ethereal Plane can't perceive you and can't interact with you, unless a special ability or magic has given them the ability to do so.<br> You ignore all objects and effects that aren't on the Ethereal Plane, allowing you to move through objects you perceive on the plaen you originated from.<br> When the spell ends, you immediately return to the plane you originated from in the spot you currently occupy. If you occupy the same spot as a solid object or creature when this happens, you are immediately shunted to the nearest unoccupied space that you can occupy and take force damage equal to twice the number of feet you are moved.<br> This spell has no effect if you cast it while you are on the Ethereal Plane or a plane that doesn't border it, such as one of the Outer Planes.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 8th level or higher, you can target up to three willing creatures (including you) for each slot level above 7th. The creatures must be within 10 feet of you when you cast the spell. ";"Sorcerer"
"7";"Finger of Death";"7th level Necromancy";"1 action";"60 feet";"V, S";"Instantaneous";"You send negative energy coursing through a creature that you can see within range, causing it searing pain. The target must make a Constitution saving throw. It takes 7d8+30 necrotic damage on a failed save, or half as much damage on a successful one.<br> A humanoid killed by this spell rises at the start of your next turn as a zombie that is permanently under your command, following your verbal orders to the best of its ability. ";"Sorcerer"
"7";"Fire Storm";"7th level Evocation";"1 action";"150 feet";"V, S";"Instantaneous";"A storm made up of sheets of roaring flame appears in a location you choose within range. The area of the storm consists of up to ten 10-foot cubes, which you can arrange as you wish. Each cube must have at least one face adjacent to the face of another cube. Each creature in the area must make Dexterity saving throw. It takes 7d10 fire damage on a failed save, or half as much damage on a successful one.<br> The fire damages objects in the area and ignites flammable objects that aren't being worn or carried. If you choose, plant life in the area is unaffected by this spell. ";"Sorcerer"
"7";"Plane Shift";"7th level Conjuration";"1 action";"Touch";"V, S, M";"Instantaneous";"(a forked, metal rod worth at least 250 gp, attuned to a particular plane of existence)You and up to eight willing creatures who link hands in a circle are transported to a different plane of existence. You can specify a target destination in general terms, such as the City of Brass on the Elemental Plane of Fire or the palace of Dispater on the second level of the Nine Hells, and you appear in or near that destination. If you are trying to reach the City of Brass, for example, you might arrive in its Street of Steel, before its Gate of Ashes, or looking at the city from across the Sea of Fire, at the DM's discretion.<br> Alternatively, if you know the sigil sequence of a teleportation circle on another plane of existence, this spell can take you to that circle. If the teleportation circle is too small to hold all the creatures you transported, they appear in the closest unoccupied spaces next to the circle.<br> You can use this spell to banish an unwilling creature to another plane. Choose a creature within your reach and make a melee spell attack against it. On a hit, the creature must make a Charisma saving throw. If the creature fails the save, it is transported to a random location on the plane of existence you specify. A creature so transported must find its own way back to your current plane of existence. ";"Sorcerer"
"7";"Power Word Pain";"7th level Enchantment";"1 action";"60 feet";"V";"Instantaneous";"You speak a word of power that causes waves of intense pain to assail one creature you can see within range. If the target has 100 hit points or fewer, it is subject to crippling pain. Otherwise, the spell has no effect on it. A target is also unaffected if it is immune to being charmed.<br> While the target is affected by crippling pain, any speed it has can be no higher than 10 feet. The target also has disadvantage on attack rolls, ability checks, and saving throws, other than Constitution saving throws. Finally, if the target tries to cast a spell, it must first succeed on a Constitution saving throw, or the casting fails and the spell is wasted.<br> A target suffering this pain can make a Constitution saving throw at the end ofeach of its turns. On a successful save, the pain ends.";"Sorcerer (XGE)"
"7";"Prismatic Spray";"7th level Evocation";"1 action";"Self (60 foot cone)";"V, S";"Instantaneous";"Eight multicolored rays of light flash from your hand. Each ray is a different color and has a different power and purpose. Each creature in a 60-foot cone must make a Dexterity saving throw. For each target, roll a d8 to determine which color ray affects it.<br> <b>1-Red</b>: The target takes 10d6 fire damage on a failed save, or half as much damage on a successful one.<br> <b>2-Orange</b>: The target takes 10d6 acid damage on a failed save, or half as much damage on a successful one.<br> <b>3-Yellow</b>: The target takes 10d6 lightning damage on a failed save, or half as much damage on a successful one.<br> <b>4-Green</b>: The target takes 10d6 poison damage on a failed save, or half as much damage on a successful one.<br> <b>5-Blue</b>: The target takes 10d6 cold damage on a failed save, or half as much damage on a successful one.<br> <b>6-Indigo</b>: On a failed save, the target is restrained. It must then make a Constitution saving throw at the end of each of its turns. If it successfully saves three times, the spell ends. If it fails its save three times, it permanently turns to stone and is subjected to the petrified condition. The successes and failures don't need to be consecutive, keep track of both until the target collects three of a kind.<br> <b>7-Violet</b>: On a failed save, the target is blinded. It must then make a Wisdom saving throw at the start of your next turn. A successful save ends the blindness. If it fails that save, the creature is transported to another plane of existence of the DM's choosing and is no longer blinded. (Typically, a creature that is on a plane that isn't its home plane is banished home, while other creatures are usually cast into the Astral or Ethereal planes.)<br> <b>8-Special</b>: The target is struck by two rays. Roll twice more, rerolling any 8. ";"Sorcerer"
"7";"Reverse Gravity";"7th level Transmutation";"1 action";"100 feet";"V, S, M";"Concentration, up to 1 minute";"(a lodestone and iron filings)This spell reverses gravity in a 50-foot-radius, 100-foot high cylinder centered on a point within range. All creatures and objects that aren't somehow anchored to the ground in the area fall upward and reach the top of the area when you cast this spell. A creature can make a Dexterity saving throw to grab onto a fixed object it can reach, thus avoiding the fall.<br> If some solid object (such as a ceiling) is encountered in this fall, falling objects and creatures strike it just as they would during a normal downward fall. If an object or creature reaches the top of the area without striking anything, it remains there, oscillating slightly, for the duration.<br> At the end of the duration, affected objects and creatures fall back down. ";"Sorcerer"
"7";"Teleport";"7th level Conjuration";"1 action";"10 feet";"V";"Instantaneous";"This spell instantly transports you and up to eight willing creatures of your choice that you can see within range, or a single object that you can see within range, to a destination you select. If you target an object, it must be able to fit entirely inside a 10-foot cube, and it can't be held or carried by an unwilling creature. The destination you choose must be known to you, and it must be on the same plane of existence as you. Your familiarity with the destination determines whether you arrive there successfully. The DM rolls d100 and consults the table.<br> Familiarity-Mishap-Similar Area-Off Target-On Target<br> Perm. Circle - xxxx - xxxxxxxxxx - xxxxxxxx - 01-100<br> Assoc. Object - xxxx - xxxxxxxxx - xxxxxxxx - 01-100<br> Very Familiar - 01-05 - 06-13. - - - 14-24. - - - 25-100<br> Seen Casually- 01-33 - 34-43. - - - 44-53. - - - 54-100<br> Viewed Once - 01-43 - 44-53. - - - 54-73. - - - 74-100<br> Description. - - 01-43 - 44-53. - - - 54-73. - - - 74-100<br> False Dest. - - - 01-50 - 51-100. - - xxxxxxxx - xxxxxx<br> <b>Familiarity</b>: Permanent Circle means a permanent teleportation circle whose sigil sequence you know. Associated Object means that you possess an object taken from the desired destination within the last six months, such as a book from a wizard's library, bed linen from a royal suite, or a chunk of marble from a Lich's secret tomb.<br> Very Familiar is a place you have been very often, a place you have carefully studied, or a place you can see when you cast the spell. Seen Casually is some place you have seen more than once but with which you aren't very familiar. Viewed Once is a place you have seen once, possibly using magic. Description is a place whose location and appearance you know through someone else's description, perhaps from a map.<br> False Destination is a place that doesn't exist. Perhaps you tried to scry an enemy's sanctum but instead viewed an illusion, or you are attempting to teleport to a familiar location that no longer exists.<br> <b>On Target</b>: You and your group (or the target object) appear where you want to go.<br> <b>Off Target</b>: You and your group (or the target object) appear a random distance away from the destination in a random direction. Distance off target is 1d10 x 1d10 percent of the distance that was to be travelled. For example, if you tried to travel 120 miles, landed off target, and rolled a 5 and 3 on the two d10s, then you would be off target by 15 percent, or 18 miles. The DM determines the direction off target randomly by rolling a d8 and designating 1 as north, 2 as north-east, 3 as east, and so on around the points of the compass. If you were teleporting to a coastal city and wound up 18 miles out at sea, you could be in trouble.<br> <b>Similar Area</b>: You and your group (or the target object) wind up in a different area that's visually or thematically similar to the target area. If you are heading for your home laboratory, for example, you might wind up in another wizard's laboratory or in an alchemical supply shop that has many of the same tools and implements as your laboratory. Generally, you appear in the closest similar place, but since the spell has no range limit, you could conceivably wind up anywhere on the plane.<br> <b>Mishap</b>: The spell's unpredictable magic results in a difficult journey. Each teleporting creature (or the target object) takes 3d10 force damage and the DM rerolls on the table to see where you wind up (multiple mishaps can occur, dealing damage each time).";"Sorcerer"
"7";"Whirlwind";"7th level Evocation";"1 action";"300 feet";"V, M";"Concentration, up to 1 minute";"(a piece of straw)A whirlwind howls down to a point that you can see on the ground within range. The whirlwind is a 10-foot-radius, 30-foot-high cylinder centered on that point. Until the spell ends, you can use your action to move the whirlwind up to 30 feet in any direction along the ground. The whirlwind sucks up any Medium or smaller objects that aren't secured to anything and that aren't worn or carried by anyone.<br> A creature must make a Dexterity saving throw the first time on a turn that it enters the whirlwind or that the whirlwind enters its space, including when the whirlwind first appears. A creature takes 10d6 bludgeoning damage on a failed save, or half as much damage on a successful one. In addition, a Large or smaller creature that fails the save must succeed on a Strength saving throw or become restrained in the whirlwind until the spell ends. When a creature starts its turn restrained by the whirlwind, the creature is pulled 5 feet higher inside it, unless the creature is at the top. A restrained creature moves with the whirlwind and falls when the spell ends, unless the creature has some means to stay aloft.<br> A restrained creature can use an action to make a Strength or Dexterity check against your spell save DC. If successful, the creature is no longer restrained by the whirlwind and is hurled 3d6 x 10 feet away from it in a random direction.";"Sorcerer (XGE)"
"8";"Abi-Dalzim's Horrid Wilting";"8th level Necromancy";"1 action";"150 feet";"V, S, M";"Instantaneous";"(a bit of sponge)You draw the moisture from every creature in a 30-foot cube centered on a point you choose within range. Each creature in that area must make a Constitution saving throw. Constructs and undead aren't affected, and plants and water elementals make this saving throw with disadvantage. A creature takes 12d8 necrotic damage on a failed save, or half as much damage on a successful one.<br> Nonmagical plants in the area that aren't creatures, such as trees and shrubs, wither and die instantly.";"Sorcerer (XGE)"
"8";"Dominate Monster";"8th level Enchantment ";"1 action";"60 feet";"V, S";"Concentration, up to 1 hour";"You attempt to beguile a creature that you can see within range. It must succeed on a Wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting it, it has advantage on the saving throw.<br> While the creature is charmed, you have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required), which it does its best to obey. You can specify a simple and general course of action, such as Attack that creature, Run over there, or Fetch that object. If the creature completes the order and doesn't receive further direction from you, it defends and preserves itself to the best of its ability.<br> You can use your action to take total and precise control of the target. Until the end of your next turn, the creature takes only the actions you choose, and doesn't do anything that you don't allow it to do. During this time, you can also cause the creature to use a reaction, but this requires you to use your own reaction as well.<br> Each time the target takes damage, it makes a new Wisdom saving throw against the spell. If the saving throw succeeds, the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell with a 9th-level spell slot, the duration is concentration, up to 8 hours. ";"Sorcerer"
"8";"Earthquake";"8th level Evocation";"1 action";"500 feet";"V, S, M";"Concentration, up to 1 minute";"(a pinch of dirt, a piece of rock, and a lump of clay)You create a seismic disturbance at a point on the ground that you can see within range. For the duration, an intense tremor rips through the ground in a 100-foot- radius circle centered on that point and shakes creatures and structures in contact with the ground in that area.<br> The ground in the area becomes difficult terrain. Each creature on the ground that is concentrating must make a Constitution saving throw. On a failed save, the creature's concentration is broken.<br> When you cast this spell and at the end of each turn you spend concentrating on it, each creature on the ground in the area must make a Dexterity saving throw. On a failed save, the creature is knocked prone.<br> This spell can have additional effects depending on the terrain in the area, as determined by the DM.<br> <b>Fissures</b>: Fissures open throughout the spell's area at the start of your next turn after you cast the spell. A total of 1d6 such fissures open in locations chosen by the DM. Each is 1d10 x 10 feet deep, 10 feet wide, and extends from one edge of the spell's area to the opposite side. A creature standing on a spot where a fissure opens must succeed on a Dexterity saving throw or fall in. A creature that successfully saves moves with the fissure's edge as it opens.<br> A fissure that opens beneath a structure causes it to automatically collapse (see below).<br> <b>Structures</b>: The tremor deals 50 bludgeoning damage to any structure in contact with the ground in the area when you cast the spell and at the start of each of your turns until the spell ends. If a structure drops to 0 hit points, it collapses and potentially damages nearby creatures. A creature within half the distance of a structure's height must make a Dexterity saving throw. On a failed save, the creature takes 5d6 bludgeoning damage, is knocked prone, and is buried in the rubble, requiring a DC 20 Strength (Athletics) check as an action to escape. The DM can adjust the DC higher or lower, depending on the nature of the rubble. On a successful save, the creature takes half as much damage and doesn't fall prone or become buried. ";"Sorcerer"
"8";"Incendiary Cloud";"8th level Conjuration";"1 action";"150 feet";"V, S";"Concentration, up to 1 minute";"A swirling cloud of smoke shot through with white-hot embers appears in a 20-foot-radius sphere centered on a point within range. The cloud spreads around corners and is heavily obscured. It lasts for the duration or until a wind of moderate or greater speed (at least 10 miles per hour) disperses it.<br> When the cloud appears, each creature in it must make a Dexterity saving throw. A creature takes 10d8 fire damage on a failed save, or half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there.<br> The cloud moves 10 feet directly away from you in a direction that you choose at the start of each of your turns. ";"Sorcerer"
"8";"Power Word Stun";"8th level Enchantment ";"1 action";"60 feet";"V";"Instantaneous";"You speak a word of power that can overwhelm the mind of one creature you can see within range, leaving it dumbfounded. If the target has 150 hit points or fewer, it is stunned. Otherwise, the spell has no effect.<br> The stunned target must make a Constitution saving throw at the end of each of its turns. On a successful save, this stunning effect ends. ";"Sorcerer"
"8";"Sunburst";"8th level Evocation";"1 action";"150 feet";"V, S, M";"Instantaneous";"(fire and a piece of sunstone)Brilliant sunlight flashes in a 60-foot radius centered on a point you choose within range. Each creature in that light must make a Constitution saving throw. On a failed save, a creature takes 12d6 radiant damage and is blinded for 1 minute. On a successful save, it takes half as much damage and isn't blinded by this spell. Undead and oozes have disadvantage on this saving throw.<br> A creature blinded by this spell makes another Constitution saving throw at the end of each of its turns. On a successful save, it is no longer blinded.<br> This spell dispels any darkness in its area that was created by a spell. ";"Sorcerer"
"8";"Demiplane";"8th level Conjuration";"1 action";"60 feet";"S";"1 hour";"You create a shadowy door on a flat solid surface that you can see within range. The door is large enough to allow Medium creatures to pass through unhindered. When opened, the door leads to a demiplane that appears to be an empty room 30 feet in each dimension, made of wood or stone. When the spell ends, the door disappears, and any creatures or objects inside the demiplane remain trapped there, as the door also disappears from the other side.<br> Each time you cast this spell, you can create a new demiplane, or have the shadowy door connect to a demiplane you created with a previous casting of this spell. Additionally, if you know the nature and contents of a demiplane created by a casting of this spell by another creature, you can have the shadowy door connect to its demiplane instead. ";"Sorcerer (TCE)"
